filename,width,height,class,xmin,ymin,xmax,ymax
068487265X_jpg.rf.8c32a8a99bb97d933da6c29c10a0d8d2.jpg,640,640,author,102,549,542,566
068487265X_jpg.rf.8c32a8a99bb97d933da6c29c10a0d8d2.jpg,640,640,author,160,576,493,595
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,text,67,12,633,33
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,title,126,75,631,124
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,title,38,169,633,218
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,author,275,258,640,307
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,author,241,354,640,402
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,text,96,508,168,525
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,text,109,528,155,545
0061474185_jpg.rf.8bbad77ac29f942df88d8a7303fec1f2.jpg,640,640,text,86,547,175,564
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,56,20,585,39
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,137,39,497,61
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,publisher,39,62,595,81
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,title,33,82,589,165
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,title,27,165,589,243
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,43,260,243,279
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,67,282,229,298
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,50,299,251,317
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,text,55,320,228,335
006075186X_jpg.rf.8cc53e92086f6797368d9d33be20fd65.jpg,640,640,title,24,554,610,619
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,97,18,515,34
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,148,35,461,52
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,69,53,543,68
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,title,47,85,278,156
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,title,66,188,579,324
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,399,114,516,124
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,396,129,520,148
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,381,152,534,164
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,387,173,530,184
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,432,192,485,204
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,131,331,575,366
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,157,371,574,408
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,327,412,575,449
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,title,65,415,376,548
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,author,61,581,429,611
006240721X_jpg.rf.8c6a43bccc1ce441b771da420abe7e5d.jpg,640,640,text,431,597,573,616
019960603X_jpg.rf.8dfc048231accd73028f7c718a40db2d.jpg,640,640,author,365,294,612,326
019960603X_jpg.rf.8dfc048231accd73028f7c718a40db2d.jpg,640,640,title,221,342,609,515
019960603X_jpg.rf.8dfc048231accd73028f7c718a40db2d.jpg,640,640,text,408,525,608,558
019960603X_jpg.rf.8dfc048231accd73028f7c718a40db2d.jpg,640,640,publisher,522,589,603,623
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,title,49,36,599,184
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,title,140,210,499,238
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,title,131,265,506,295
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,title,97,318,544,344
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,author,151,468,489,497
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,author,84,517,552,554
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,author,95,565,547,595
067944050X_jpg.rf.8d10f828e6a0072f7bbe52b08a45042f.jpg,640,640,text,45,600,594,622
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,publisher,16,32,190,54
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,title,52,96,279,181
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,title,54,190,224,220
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,title,315,239,457,265
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,318,333,547,352
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,317,361,600,378
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,316,387,530,406
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,112,472,153,487
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,79,490,187,507
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,text,69,511,194,527
047058730X_jpg.rf.8d6fe4dce19c0f3f9c081e4afd4c7ce7.jpg,640,640,author,66,587,618,608
031033506X_jpg.rf.8e41ebeb4c636f42c92084c683bf61bc.jpg,640,640,title,75,35,563,179
031033506X_jpg.rf.8e41ebeb4c636f42c92084c683bf61bc.jpg,640,640,text,45,504,588,572
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,title,26,24,614,89
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,title,401,401,611,440
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,title,400,436,606,476
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,author,401,503,607,530
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,author,400,534,609,594
0062379623_jpg.rf.8e8b03eb76c0b4ab87f530d9fad6e5e2.jpg,640,640,author,400,599,605,614
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,title,393,14,491,50
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,title,45,61,612,117
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,text,305,220,603,249
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,text,353,265,552,294
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,text,331,304,578,338
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,text,285,346,624,378
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,text,342,390,554,419
0061116718_jpg.rf.8edce7d0dcb8a7387e11ff296fa605b1.jpg,640,640,author,323,466,598,547
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,author,111,363,573,387
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,title,130,426,539,448
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,title,84,460,590,490
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,title,276,524,401,543
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,publisher,40,611,206,625
0061148520_jpg.rf.8ea185b937be1f798ab64679ad438b48.jpg,640,640,publisher,245,609,395,625
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,175,74,488,105
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,82,112,585,172
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,236,213,422,238
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,154,242,504,269
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,165,448,497,474
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,title,106,481,550,507
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,publisher,291,534,371,557
0060628723_jpg.rf.8e8e7cd0afd7acd8ef4a9b48b4d51d92.jpg,640,640,author,159,557,500,581
0026359456_jpg.rf.8ef1d2155ba34575356dd65fbff4b153.jpg,640,640,title,101,117,577,218
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,text,228,5,561,19
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,text,177,23,566,38
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,title,148,64,563,87
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,title,295,97,563,120
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,title,59,294,568,340
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,text,70,362,562,376
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,author,166,396,626,416
0060597682_jpg.rf.8f493a6ddfd0fbc2b8dd7e9009e6a2d7.jpg,640,640,text,212,421,574,437
20240122_150221_jpg.rf.8efed424685fdc92754d58a12a0b4569.jpg,640,640,title,100,150,570,235
20240122_150221_jpg.rf.8efed424685fdc92754d58a12a0b4569.jpg,640,640,author,319,481,540,523
20240122_150221_jpg.rf.8efed424685fdc92754d58a12a0b4569.jpg,640,640,text,46,547,71,569
038534404X_jpg.rf.90cadeb7ce3b06af489e11e13953a448.jpg,640,640,author,146,529,498,594
038534404X_jpg.rf.90cadeb7ce3b06af489e11e13953a448.jpg,640,640,title,61,110,580,240
038534404X_jpg.rf.90cadeb7ce3b06af489e11e13953a448.jpg,640,640,text,156,487,493,512
038534404X_jpg.rf.90cadeb7ce3b06af489e11e13953a448.jpg,640,640,text,76,61,574,94
038534404X_jpg.rf.90cadeb7ce3b06af489e11e13953a448.jpg,640,640,text,141,28,508,50
022627506X_jpg.rf.90fd1310f7c6e9dbd6220640cc2a89f6.jpg,640,640,title,311,100,578,180
022627506X_jpg.rf.90fd1310f7c6e9dbd6220640cc2a89f6.jpg,640,640,text,340,316,556,460
022627506X_jpg.rf.90fd1310f7c6e9dbd6220640cc2a89f6.jpg,640,640,author,310,505,582,556
012411508X_jpg.rf.8f514e5e813d92ea13e57b570c16c831.jpg,640,640,title,41,29,516,160
012411508X_jpg.rf.8f514e5e813d92ea13e57b570c16c831.jpg,640,640,text,248,7,396,33
012411508X_jpg.rf.8f514e5e813d92ea13e57b570c16c831.jpg,640,640,author,39,552,254,584
012411508X_jpg.rf.8f514e5e813d92ea13e57b570c16c831.jpg,640,640,text,250,601,396,638
012411508X_jpg.rf.8f514e5e813d92ea13e57b570c16c831.jpg,640,640,publisher,518,554,592,611
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,title,31,51,613,70
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,title,49,89,590,151
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,title,179,151,450,188
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,title,92,188,516,215
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,154,560,487,580
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,136,579,501,600
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,title,215,608,431,623
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,publisher,133,7,516,39
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,542,513,589,526
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,529,526,599,540
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,523,541,607,552
0028611039_jpg.rf.902fd84c8aaa5c19937c640177906b71.jpg,640,640,text,497,554,630,565
0007113439_jpg.rf.90f449ea8750472a81a5c85328b6a022.jpg,640,640,publisher,207,10,506,61
0007113439_jpg.rf.90f449ea8750472a81a5c85328b6a022.jpg,640,640,title,107,75,520,214
0007113439_jpg.rf.90f449ea8750472a81a5c85328b6a022.jpg,640,640,text,62,600,577,638
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,101,24,266,67
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,51,85,312,132
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,36,140,307,242
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,34,268,323,316
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,48,332,317,381
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,63,394,288,447
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,76,470,562,492
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,title,29,502,617,523
0061728977_jpg.rf.91086aa6f474c08481b433a5b75caa40.jpg,640,640,author,30,572,613,613
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,text,41,30,603,44
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,37,62,607,142
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,150,62,237,88
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,120,148,486,216
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,505,193,552,217
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,52,211,578,279
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,318,287,571,321
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,title,399,324,574,349
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,text,333,518,605,540
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,text,300,544,603,563
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,text,65,571,602,593
002863800X_jpg.rf.9101494e9ca105d739224a8f92ebd15a.jpg,640,640,text,295,599,605,615
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,title,49,136,352,184
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,title,186,191,582,250
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,title,80,260,474,272
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,117,368,239,381
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,119,387,215,401
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,118,406,198,420
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,118,422,181,434
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,119,442,210,455
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,119,459,211,470
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,119,473,176,486
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,279,443,566,460
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,285,459,583,474
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,285,479,490,490
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,author,72,513,223,537
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,122,574,162,584
0071456880_jpg.rf.912404b859733af3b4b3f99f82f0192a.jpg,640,640,text,122,585,207,598
0028608704_jpg.rf.9145a44aac3557247d07f43070105a3a.jpg,640,640,text,75,3,461,50
0028608704_jpg.rf.9145a44aac3557247d07f43070105a3a.jpg,640,640,text,465,0,566,48
0028608704_jpg.rf.9145a44aac3557247d07f43070105a3a.jpg,640,640,title,50,49,608,228
0028608704_jpg.rf.9145a44aac3557247d07f43070105a3a.jpg,640,640,text,55,434,616,527
0028608704_jpg.rf.9145a44aac3557247d07f43070105a3a.jpg,640,640,text,62,561,596,636
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,text,199,52,426,73
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,text,476,99,606,131
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,title,128,141,590,307
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,text,360,336,563,466
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,author,375,563,601,600
20240122_150229_jpg.rf.91cc82a37d6ce2788173fe356ce4f25f.jpg,640,640,text,24,515,66,539
0062024043_jpg.rf.9150ee83dd9bfc02f6220e17279abdeb.jpg,640,640,title,104,29,539,44
0062024043_jpg.rf.9150ee83dd9bfc02f6220e17279abdeb.jpg,640,640,title,34,384,621,440
0062024043_jpg.rf.9150ee83dd9bfc02f6220e17279abdeb.jpg,640,640,text,51,460,593,473
0062024043_jpg.rf.9150ee83dd9bfc02f6220e17279abdeb.jpg,640,640,author,95,477,540,497
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,text,13,16,576,29
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,text,15,31,570,43
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,text,65,49,520,63
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,title,127,163,468,210
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,title,241,385,350,408
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,title,7,510,594,527
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,title,6,528,594,543
0060097957_jpg.rf.92d845c19b4e730f4ec8269364efcc66.jpg,640,640,author,2,576,582,599
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,title,237,5,416,19
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,title,244,31,417,74
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,title,80,77,588,161
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,title,81,165,583,261
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,title,86,265,580,307
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,author,87,320,345,347
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,author,409,320,579,348
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,author,353,321,407,334
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,author,388,334,406,348
0071392335_jpg.rf.91685f536c0f085bad488d36e8e78262.jpg,640,640,text,162,620,495,637
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,title,68,44,258,149
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,title,292,37,338,63
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,title,269,66,357,92
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,title,371,44,586,144
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,title,44,410,596,429
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,text,125,457,523,474
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,text,164,482,482,500
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,text,158,512,488,526
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,text,206,535,442,552
0060522585_jpg.rf.917da92c2c3ab569ce82677fa2951490.jpg,640,640,author,93,570,555,597
013255593X_jpg.rf.92b177d45ecdbf6e07878c15c3ec2c15.jpg,640,640,text,222,16,414,55
013255593X_jpg.rf.92b177d45ecdbf6e07878c15c3ec2c15.jpg,640,640,title,49,46,594,178
013255593X_jpg.rf.92b177d45ecdbf6e07878c15c3ec2c15.jpg,640,640,text,157,173,482,218
013255593X_jpg.rf.92b177d45ecdbf6e07878c15c3ec2c15.jpg,640,640,text,80,476,196,532
013255593X_jpg.rf.92b177d45ecdbf6e07878c15c3ec2c15.jpg,640,640,author,182,591,467,629
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,title,359,22,625,36
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,title,56,199,585,264
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,title,58,260,564,309
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,title,55,339,479,379
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,text,51,476,220,494
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,author,51,501,370,523
052129648X_jpg.rf.93ae605d82aea62b5022fe797df48e8d.jpg,640,640,author,51,529,312,547
039333712X_jpg.rf.9353aa1e86a79ef3751b5acb04192ef5.jpg,640,640,author,102,555,504,590
039333712X_jpg.rf.9353aa1e86a79ef3751b5acb04192ef5.jpg,640,640,title,26,97,580,254
039333712X_jpg.rf.9353aa1e86a79ef3751b5acb04192ef5.jpg,640,640,text,255,8,391,33
006056721X_jpg.rf.91ea14b1f3863a6c1ea67fb1e131a3ba.jpg,640,640,text,44,63,585,94
006056721X_jpg.rf.91ea14b1f3863a6c1ea67fb1e131a3ba.jpg,640,640,text,194,93,589,129
006056721X_jpg.rf.91ea14b1f3863a6c1ea67fb1e131a3ba.jpg,640,640,title,38,137,581,351
006056721X_jpg.rf.91ea14b1f3863a6c1ea67fb1e131a3ba.jpg,640,640,text,54,369,421,535
006056721X_jpg.rf.91ea14b1f3863a6c1ea67fb1e131a3ba.jpg,640,640,author,50,534,588,571
039332365X_jpg.rf.93c783cf729b255c4b136a97fc81df18.jpg,640,640,title,68,60,586,115
039332365X_jpg.rf.93c783cf729b255c4b136a97fc81df18.jpg,640,640,title,83,128,574,187
039332365X_jpg.rf.93c783cf729b255c4b136a97fc81df18.jpg,640,640,title,66,200,588,218
039332365X_jpg.rf.93c783cf729b255c4b136a97fc81df18.jpg,640,640,title,64,225,584,243
039332365X_jpg.rf.93c783cf729b255c4b136a97fc81df18.jpg,640,640,author,66,586,590,611
038794978X_jpg.rf.93dd48d420ff36ccad4151b134cb51f3.jpg,640,640,publisher,108,571,226,601
038794978X_jpg.rf.93dd48d420ff36ccad4151b134cb51f3.jpg,640,640,title,56,43,553,182
038794978X_jpg.rf.93dd48d420ff36ccad4151b134cb51f3.jpg,640,640,author,196,186,561,222
014311638X_jpg.rf.93cdda741c3bc66ac709b7b4e874c95e.jpg,640,640,author,228,28,610,128
014311638X_jpg.rf.93cdda741c3bc66ac709b7b4e874c95e.jpg,640,640,text,235,129,627,147
014311638X_jpg.rf.93cdda741c3bc66ac709b7b4e874c95e.jpg,640,640,title,230,146,539,275
014311638X_jpg.rf.93cdda741c3bc66ac709b7b4e874c95e.jpg,640,640,text,256,607,388,638
014311638X_jpg.rf.93cdda741c3bc66ac709b7b4e874c95e.jpg,640,640,text,244,0,394,26
0060906820_jpg.rf.947c39ea139672cd14b73423f0c9f85c.jpg,640,640,author,99,18,521,38
0060906820_jpg.rf.947c39ea139672cd14b73423f0c9f85c.jpg,640,640,title,16,53,618,78
0060906820_jpg.rf.947c39ea139672cd14b73423f0c9f85c.jpg,640,640,title,19,79,623,119
006202650X_jpg.rf.95a95f683906a77ce24f41a1be767d50.jpg,640,640,text,82,28,576,70
006202650X_jpg.rf.95a95f683906a77ce24f41a1be767d50.jpg,640,640,title,29,94,616,308
006202650X_jpg.rf.95a95f683906a77ce24f41a1be767d50.jpg,640,640,text,366,394,593,543
006202650X_jpg.rf.95a95f683906a77ce24f41a1be767d50.jpg,640,640,author,147,550,502,598
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,text,104,35,541,46
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,text,90,51,552,59
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,text,135,64,508,74
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,title,75,138,572,205
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,title,78,258,571,307
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,title,74,363,573,406
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,text,51,515,595,555
006173232X_jpg.rf.9523165241881c2868ab9e1ecaf5b9f0.jpg,640,640,author,78,588,566,613
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,title,33,27,603,104
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,title,122,132,595,209
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,title,368,242,594,265
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,title,319,271,597,296
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,title,322,301,596,321
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,author,295,350,603,385
0060505346_jpg.rf.95a3257f1c245833d3475b776b88a853.jpg,640,640,text,296,393,599,407
0062065297_jpg.rf.95b79a34dc42081fff9939e48f74187a.jpg,640,640,text,87,18,549,33
0062065297_jpg.rf.95b79a34dc42081fff9939e48f74187a.jpg,640,640,author,153,38,444,129
